100000 100000
76943 16412 265093
2017 1579 334267
53102 26524 537505
26690 25772 552321
28756 13236 787879
90659 69637 729565
28992 19313 890343
2959 2399 260868
89903 651 566287
25802 2315 254633
68012 54364 317153
69373 52830 507439
81915 35307 66201
87171 61356 409885
64484 32532 607813
90926 40616 960933
85482 54573 756471
27178 24702 437838
63842 42197 848291
88258 44991 679190
89881 28513 36507
6987 327 77133
4218 1923 313446
25469 4435 371415
26175 14705 86490
54761 39965 136793
79872 43325 655449
1399 1323 519242
70590 59414 470657
97024 83029 869813
74101 5288 950005
63607 61033 326622
98927 32656 709593
86433 12547 930307
84272 77247 250859
9195 6863 393218
54315 2617 836867
4368 2991 697217
30422 27816 890283
67294 7320 197601
85343 19665 910401
10054 8580 660677
69282 21905 768435
92932 17175 339345
17011 1909 682384
28215 18870 50309
32550 2822 280186
58240 8651 892488
61369 18765 86789
26978 17474 416094
7246 1544 391104
59249 31618 790365
80755 30979 652713
44458 38887 384056
45391 27393 439381
5818 3625 954833
65565 13345 802494
96354 58183 508977
59205 48554 486795
71492 21950 508305
74255 62807 205937
48355 25259 573569
26769 25693 355584
51710 45092 310841
82459 45399 830747
33061 25975 523800
10888 7552 237713
13244 9333 622475
67813 17281 420109
1794 396 81081
43241 2717 483717
92129 84069 639676
35768 11004 689657
36778 203 654156
33681 15841 453127
16614 11213 613505
67259 31217 274737
64806 17366 865741
16673 8750 985494
28766 6686 399086
56860 2863 984505
16911 7189 740989
27045 25601 194850
22441 17789 537281
38596 30235 205105
31250 9253 298503
330 58 287863
7815 7426 370625
25225 10227 226979
32036 12404 394469
19915 13557 595009
87149 30225 264241
18125 5813 649189
5648 2637 205595
65409 48712 689435
335 267 896819
11446 1954 831213
91843 74983 715507
36725 14057 753793
47386 33586 896942
93597 90925 104638
25243 12341 265891
44256 15650 194655
75231 30431 584517
3636 88 141561
11669 7441 504483
41366 6288 319871
58288 42464 728709
75606 59227 440556
25800 8120 12973
50437 43395 78322
68119 53398 466310
43965 14031 109869
56295 26551 124513
82869 8073 109934
95711 28325 707965
16791 1588 209773
28805 5574 887977
67603 57529 292992
28255 21483 599601
48373 15537 893793
84498 46728 244946
62207 19431 680580
13227 12553 848833
40609 2955 133933
66847 57872 691560
96489 91482 428929
85590 13498 276417
78350 56163 730651
49733 42024 509328
6081 3777 319421
22697 357 665960
14355 11939 347093
49724 46483 565981
22674 7590 115013
58009 35669 436335
82062 53823 832107
97962 18166 547014
83691 33525 815815
59289 31216 765659
46019 33911 898689
23816 13897 908997
45154 7507 52799
18478 1914 959577
47173 29125 897273
40165 21986 158557
61933 27709 654237
50646 6396 288383
70317 9333 848413
65803 45807 880871
84321 22526 578892
46240 20517 224545
38439 3965 823828
63703 49333 534655
54914 24676 289483
17265 17121 491321
39814 16567 760993
17403 7081 680193
98198 19621 246644
92777 85863 618845
71525 39664 546051
93438 90912 9185
24129 1567 755373
66992 61776 107037
47506 13518 639617
95708 23497 714622
35584 16813 529163
78056 15902 12437
22478 2241 33575
23969 2501 470492
27843 9267 74598
97524 50815 239104
18176 2045 159485
25417 13704 532031
37322 12319 726884
14849 14717 808570
63098 41303 889126
4979 3209 362933
97850 42203 393269
7648 71 673689
70808 9288 195661
51174 28719 328383
40618 17560 459711
48835 17252 866425
93440 40246 67519
31593 2585 171325
47807 19444 477370
41527 1149 477559
29882 26224 335359
16286 3357 356091
4789 2883 417953
1777 1491 554899
12015 4929 463569
96578 79776 99265
7029 6795 492793
40228 3748 584601
54356 23111 782689
71781 8553 355697
76600 30981 159511
88122 20357 962890
29628 23792 662240
48160 34840 200085
20953 19417 743216
84130 83119 535933
41203 5949 353951
99204 94462 696879
53506 44964 264037
62789 15327 85194
92429 38493 550561
29358 13017 352928
21433 1874 135963
10690 10597 950201
71117 5805 483607
42049 41435 330945
50919 47601 118069
71038 17291 36241
83057 44817 624179
27496 17634 498809
54647 36845 370976
66649 38070 964518
24161 2399 399081
63623 8231 956041
90948 25473 125895
13423 6136 16505
8085 7663 876458
26207 7145 672722
79514 63153 575963
10450 7970 176946
88072 28392 136431
88187 68651 187754
29164 20349 915985
67883 36173 738233
58981 21018 829329
91231 51843 173825
39216 5338 974753
98265 31301 139651
81145 32989 366517
38926 4544 960283
96718 23995 934821
337 97 634841
46995 8215 779660
25909 2168 280149
38880 5803 53929
86645 35440 714184
39739 22129 171747
67040 52445 283615
47259 5581 331473
72784 33608 704577
36470 7438 202379
46154 24315 4249
68468 11520 229907
20843 3948 818201
15099 6909 721850
83475 34449 156608
30352 16717 303561
72621 44926 671569
15613 1077 351206
30058 21147 815593
83451 11440 781869
43626 22118 989473
58676 38297 616249
47632 20351 493641
95377 52317 520759
14324 870 86480
68233 31728 215020
485 19 378539
34589 28074 208578
98742 7070 13675
33242 27835 352601
1352 776 938900
36385 15697 940287
11316 3676 612309
90749 34107 47691
44978 26759 398577
94089 37997 406911
14726 9661 584321
53999 40927 355233
49499 38483 504831
94156 45053 648569
80850 20421 455029
98415 77499 853214
74438 25101 902297
38696 24233 560945
55773 32285 464767
53423 51784 480267
37305 18721 446108
67214 22526 778817
34473 19137 856563
69501 63046 112519
24417 15728 832598
60503 39772 726965
77234 46916 408315
19757 14615 822114
92119 11793 932599
67946 63521 663645
68877 53451 722859
21056 9815 169341
96492 93634 366375
50632 40581 544284
12767 7886 712772
29644 20245 243241
11831 2541 881315
69104 35872 370833
35509 18060 811105
76253 2867 158389
66374 17166 422825
60534 52889 755649
34311 18679 463769
94370 59966 491585
11133 187 914802
88058 26317 215663
48380 33466 320417
24680 14842 512844
96370 29046 912841
40847 15395 186685
29831 5297 305301
29387 22760 733183
54467 42625 690611
34450 17687 343069
84726 82634 517138
2771 669 68901
41995 25679 500681
65028 47452 729182
21355 16781 700625
22507 15624 310827
93630 85046 439129
69027 23398 277880
82457 12934 246911
26820 6466 170803
22482 6036 112817
81649 42591 146163
47884 33429 450097
14094 1568 757311
11755 6514 419247
51048 524 885030
86071 2111 902753
46215 31665 16989
77515 74167 533463
34304 21928 747100
59000 49835 586791
42516 29324 989862
93669 91879 752049
66274 38559 28713
8985 6667 134617
87183 54086 724233
89403 67986 379979
50643 39995 561560
75730 69129 772149
23746 1243 202625
54299 42955 594387
8982 7639 588675
6764 447 234498
86745 10829 791835
60020 15112 263942
96424 24333 829441
36394 2180 909333
47720 37226 161649
77455 49858 419840
91175 2233 181025
63216 41820 982233
35066 32179 352540
39096 37156 58449
25326 20793 509573
55368 39317 474335
79363 68123 177904
7771 4690 524463
58608 914 796069
9673 9657 18926
60686 18411 625885
85417 4654 65874
38947 20178 321320
39106 33386 951445
80030 7971 436241
22226 5503 529196
41596 36892 719926
75668 32651 959426
45653 35911 162689
97323 71671 355765
82846 14289 585723
96086 93669 551457
7766 294 807495
63360 48172 918624
52999 21762 791681
93025 27113 462105
1377 687 325016
3664 561 108571
55789 9435 422016
60259 33651 157277
16323 16225 476312
5277 307 716771
13694 4385 854263
97166 14593 968913
40129 15185 369985
54130 11131 91085
74322 67534 471018
55948 17200 524250
26199 21123 565290
72263 54431 836984
78926 34104 290567
27872 9092 144082
13916 2369 271514
61400 6048 858582
7564 5861 309281
87411 23001 87976
13078 8813 714643
7139 208 876925
51179 49155 290461
35057 9585 494313
50050 45303 769275
73423 35945 495921
47453 29408 110709
40101 11922 858525
84226 10249 698889
22658 6322 807506
20691 8970 793467
31347 14469 884119
69127 16772 646219
38689 6097 97788
76112 38773 426627
54243 34339 974214
31912 15657 77489
98035 87445 788494
46842 32579 427931
37780 5048 236227
2625 1499 650565
80687 3125 791411
89116 76144 975929
64481 14456 277818
609 473 232125
57742 14502 573761
40719 19719 425785
59437 6607 80081
12575 4487 196053
63489 5537 197673
65260 7295 452757
88001 47113 519269
83236 16546 610533
18742 12327 773356
8377 7498 750896
32992 7927 249613
74573 42083 882448
48921 31098 936449
72438 55214 729345
2257 1597 882373
70140 53331 195393
33667 19791 979715
44339 20585 897571
57021 9648 85033
27566 15666 927667
98096 88832 225137
56990 24616 597921
44121 23713 673851
55017 18772 73949
63588 15469 65569
27942 13553 691697
59528 45873 694883
36032 27787 697195
7167 2397 767447
97333 40499 242447
17818 11817 282881
69193 24402 626925
11261 2769 789871
12222 7978 3544
24010 11017 322996
18177 4752 595116
76422 3438 317379
63441 29281 520394
3807 3594 45209
10734 5719 747617
26768 12357 296193
48432 13550 511878
63267 59497 803837
42620 30771 301441
42493 41405 170275
13504 12339 98557
14881 1761 571697
12184 6018 75575
26924 8690 641577
91020 37065 331164
80319 76084 913537
36638 2946 216914
51079 38019 36623
97917 86166 594725
2587 2458 702802
88410 35511 338305
49116 16978 601343
90950 1937 582061
56210 45595 509025
69099 59835 368129
89058 46707 499943
80733 38140 962881
39341 18537 963386
47176 30911 160320
3534 3498 195225
72872 12769 729813
22384 11955 399597
84660 67873 836054
85136 14628 416633
4579 2931 439400
46359 11367 891022
15667 4245 895853
21117 5741 793075
34620 23768 371951
2291 160 992561
85356 84080 764067
55159 18195 61923
40459 15807 236
12976 8195 333319
65854 23828 815237
2139 1534 531727
62651 20887 195022
12014 9204 732305
83276 22919 456543
31249 15751 960085
76400 23747 176432
4079 397 232007
96598 75413 633901
71385 11361 255924
83184 17406 977197
94771 26391 247098
29259 4121 657319
63617 62538 2593
17742 778 484835
73398 1423 696895
92960 5829 863812
82314 57210 214149
61146 36517 922421
86365 53688 806937
41501 40992 133779
17919 9077 524958
86898 73932 195967
9883 5341 4266
43491 17171 986325
21642 15180 773766
5311 605 693281
95390 27145 358995
22162 12843 918870
78217 33449 447753
61658 34048 728161
75517 4155 98974
88421 21895 939257
16401 2113 744499
3460 1913 433741
1824 804 57487
39559 4437 983801
22088 21291 63129
77527 51509 952509
7638 1477 589651
45557 11282 633386
97008 1744 240053
19669 804 598602
7032 2634 644281
82824 556 308137
54400 1611 347585
52080 47829 460434
23972 2225 141113
32293 10963 913380
23974 20483 729369
6930 1562 345585
13563 1695 886270
951 370 773705
90382 86149 818297
91998 72337 474417
63527 63504 967794
9593 3651 234366
20950 3349 234647
92453 76315 744225
61048 42431 224747
92168 18085 387589
65389 17446 592474
87017 15190 419713
57159 16668 623259
13469 457 869369
52591 24597 729700
96832 58702 8583
3009 1992 295489
20521 15668 90511
7758 1045 240353
66917 42327 902965
79438 45511 313599
69863 43643 171357
60968 27059 148545
24028 11062 848623
71065 68648 900390
98886 24920 199841
4395 1707 258281
61779 61333 708737
96231 78185 185187
67732 63978 633319
65798 58337 483255
21068 19651 657345
23003 4192 252083
47061 29104 7705
23899 11217 425389
70036 9322 348757
68744 68668 650177
92830 58861 743544
66510 43893 130857
29593 3407 464330
92356 52440 137985
77738 47688 20481
78754 69168 628885
65809 13578 259953
51258 40372 892585
40281 19926 673139
12000 4163 177521
65414 36061 178496
56807 7513 33474
9849 6541 972200
91093 3026 552765
27973 6700 793737
93109 78707 94046
226 113 238811
82490 14420 215425
71947 28568 776527
21176 17214 745217
5646 5177 485592
70049 29162 461256
17938 11229 59995
22598 11518 436478
70262 27844 866435
99572 947 980363
28211 4450 713248
5141 3536 702693
51876 38998 780421
5073 668 622115
72341 29499 982286
11045 5661 994897
67627 60144 345213
18204 282 731650
88244 27099 154974
19323 2929 327893
37867 21985 414457
46797 27379 445973
74254 24422 240817
96615 76126 746171
78188 47424 157613
86897 22417 105537
96797 28195 342179
61316 23994 977313
45365 43593 152648
30376 29812 153321
64117 2485 652103
61934 43728 947050
13462 8441 932936
65667 38083 816197
23040 9678 871013
88014 45786 284010
55869 28239 923506
52705 24176 320593
70423 24663 856290
72461 21288 524781
38218 26683 550381
7669 7048 109363
54101 14315 608169
83894 28343 636983
54756 5750 897989
16872 6955 685393
25021 13047 322175
56585 27577 663889
76520 56280 930945
82629 81109 989092
51368 40375 111358
78062 74742 876868
94908 65757 618236
66890 32187 347245
26629 21674 147417
93540 75927 10613
68321 65402 426775
55703 45676 160864
30053 6597 806196
75846 61373 879850
14144 4972 720160
67779 12649 954516
88201 20569 865433
92499 55817 235190
69585 54661 811672
24505 22659 693397
44777 12069 925941
98890 75343 495426
48207 21571 277443
44952 3012 906965
65374 64073 92353
9298 9070 222450
7676 6657 764497
62442 11193 850727
6019 2662 871533
48962 3232 611957
66606 39827 397837
71096 60071 230265
86233 42770 18791
30834 25987 88315
54472 44798 128253
53318 25650 901473
79788 51230 655551
77681 29701 79169
60055 3879 758145
35794 10278 116112
8361 4824 414742
12349 11994 28013
88136 25719 334019
32609 6039 48865
79111 69114 985977
43404 34991 114032
1710 1174 303309
99478 891 685569
48701 3629 811537
2611 582 409842
11659 3643 558638
33318 29703 607512
69134 22151 757538
58014 47105 488775
2794 67 585535
26833 18369 666687
81420 28747 212694
53404 45509 704565
30157 12575 844795
26015 17657 370320
5484 4685 593987
97014 48759 263631
80920 43141 673893
56437 16419 753946
30594 15248 60287
65235 36274 728339
52913 42505 113577
99577 48390 509603
24989 23463 19415
15661 10975 157411
17215 3039 589803
39598 34184 111041
55162 45712 601221
18040 11371 209496
76432 24943 246568
53366 2959 444988
64529 1607 482189
58039 18730 744513
12792 3788 719009
97421 38293 956749
96853 69692 70561
94875 86168 876875
60695 25737 86409
82579 43853 288107
30891 715 679681
49668 32972 345200
82171 80077 627901
63630 42293 862689
65624 32539 513464
68746 50718 785588
6103 805 379153
1068 9 32855
26706 21238 401361
5873 1915 773884
61164 12073 806327
48666 36308 960785
98321 33787 944629
55473 36497 524513
61331 11009 602791
55177 22681 362349
80204 4783 772572
61078 53723 422917
43291 10377 129065
88280 31355 633114
44775 20668 974133
65169 25598 198814
89379 80848 20225
92340 12010 881706
83628 55706 290894
52332 26914 346615
30989 22995 554605
48841 28481 316110
59950 39265 798501
33909 14001 656568
94572 92143 790364
21268 11012 88874
58295 4569 364275
29352 26833 186817
545 336 428205
925 853 575050
77410 64995 578828
38148 15415 46198
17929 11447 58757
81758 16392 201606
31420 8155 750561
62302 57314 150087
3417 2008 650353
50085 24162 574342
63566 51560 500883
77435 32985 853004
77310 41961 699934
21872 8013 795188
22253 1236 84051
21988 17816 896529
58003 52079 249833
11060 10381 265413
13517 4981 952189
43048 40041 307323
98030 19241 992185
48214 26963 561620
61017 33506 625213
98352 64738 149573
72944 3612 483297
76368 54376 540937
529 357 98350
94069 45251 860161
24967 17825 354263
12544 7862 493187
79586 12797 499123
81104 48318 629339
84097 50863 190377
34721 2611 154132
18959 16048 207309
3059 1555 801100
88506 82941 395217
31536 12720 282119
93785 24409 905281
12430 7504 284851
65152 23674 159261
92334 59745 106327
30520 22979 166609
20500 8302 805609
90626 60220 48063
77442 54143 41497
15208 13394 831749
77801 77174 280995
68140 6067 542113
67136 51468 441506
42107 19389 909939
38222 10511 294089
98129 25676 641681
68811 52250 612433
12945 807 368790
93794 87346 106881
17987 12331 934103
2050 1598 290151
76244 61020 575185
25745 25 332089
73220 6230 447551
14785 11040 486805
13079 10129 679815
49849 24307 986541
99893 73081 694302
5607 5415 191250
27758 3619 870105
65692 14071 523401
55576 37125 689581
76331 65159 194169
86398 35809 333495
51578 34086 456769
49474 47867 655606
47991 9376 868065
15708 14855 210637
84216 20064 531577
8689 8492 103193
30832 21489 741031
70907 7342 126005
70653 43783 899727
28053 13042 711651
18237 15345 279628
17333 6299 170457
88940 23353 137664
4550 625 122721
3172 2328 824849
58311 23748 617645
10908 10888 475223
29754 23504 674546
1509 140 858193
42071 29125 470367
37609 10501 154121
63603 4739 941923
66552 32636 756649
28400 1241 868681
50185 1137 419941
20098 2107 709113
28996 2672 572523
9842 6344 778601
25088 16837 101538
53276 16566 702126
99538 55909 391033
2407 1989 621110
52655 22541 636175
35452 16072 994509
